2024-11-07 10:28:22,892 INFO: tPINN_resNet_FFT_ELU
2024-11-07 10:28:22,892 INFO: num of point 200, layer=2, 64, 64, 64, 64, 64, 64, 64, 4,weight of boundary=1
2024-11-07 10:28:22,979 INFO: Epoch 0: New best model saved with Loss 0.10313453525304794
2024-11-07 10:28:26,465 INFO: Epoch 55: loss 0.106492, continuity 0.020033, momentum_u 0.036555, momentum_v 0.039758, energy 0.003951, boundary 0.006195
2024-11-07 10:28:26,528 INFO: Epoch 56: loss 0.105936, continuity 0.020034, momentum_u 0.036540, momentum_v 0.039695, energy 0.003952, boundary 0.005716
2024-11-07 10:28:26,591 INFO: Epoch 57: loss 0.105649, continuity 0.020031, momentum_u 0.036434, momentum_v 0.039679, energy 0.003947, boundary 0.005558
2024-11-07 10:28:26,655 INFO: Epoch 58: loss 0.105668, continuity 0.020027, momentum_u 0.036664, momentum_v 0.039600, energy 0.003950, boundary 0.005428
2024-11-07 10:28:26,718 INFO: Epoch 59: loss 0.105830, continuity 0.020024, momentum_u 0.036763, momentum_v 0.039590, energy 0.003953, boundary 0.005500
2024-11-07 10:28:26,781 INFO: Epoch 60: loss 0.104789, continuity 0.020024, momentum_u 0.036132, momentum_v 0.039437, energy 0.003949, boundary 0.005247
2024-11-07 10:28:26,845 INFO: Epoch 61: loss 0.104761, continuity 0.020027, momentum_u 0.036296, momentum_v 0.039501, energy 0.003956, boundary 0.004981
2024-11-07 10:28:26,908 INFO: Epoch 62: loss 0.104996, continuity 0.020030, momentum_u 0.036704, momentum_v 0.039599, energy 0.003957, boundary 0.004706
2024-11-07 10:28:26,971 INFO: Epoch 63: loss 0.105108, continuity 0.020032, momentum_u 0.036634, momentum_v 0.039894, energy 0.003955, boundary 0.004592
2024-11-07 10:28:27,035 INFO: Epoch 64: loss 0.104800, continuity 0.020032, momentum_u 0.036494, momentum_v 0.039844, energy 0.003954, boundary 0.004477
2024-11-07 10:28:27,098 INFO: Epoch 65: loss 0.104532, continuity 0.020030, momentum_u 0.036342, momentum_v 0.039487, energy 0.003952, boundary 0.004721
2024-11-07 10:28:27,161 INFO: Epoch 66: loss 0.104108, continuity 0.020027, momentum_u 0.036214, momentum_v 0.039605, energy 0.003949, boundary 0.004313
2024-11-07 10:28:27,224 INFO: Epoch 67: loss 0.104639, continuity 0.020024, momentum_u 0.036405, momentum_v 0.039466, energy 0.003954, boundary 0.004790
2024-11-07 10:28:27,288 INFO: Epoch 68: loss 0.103992, continuity 0.020022, momentum_u 0.036360, momentum_v 0.039438, energy 0.003956, boundary 0.004216
2024-11-07 10:28:27,351 INFO: Epoch 69: loss 0.104027, continuity 0.020023, momentum_u 0.036295, momentum_v 0.039379, energy 0.003950, boundary 0.004380
2024-11-07 10:28:27,414 INFO: Epoch 70: loss 0.104064, continuity 0.020025, momentum_u 0.036110, momentum_v 0.039495, energy 0.003949, boundary 0.004485
2024-11-07 10:28:27,477 INFO: Epoch 71: loss 0.104025, continuity 0.020028, momentum_u 0.036101, momentum_v 0.039576, energy 0.003952, boundary 0.004368
2024-11-07 10:28:27,541 INFO: Epoch 72: loss 0.103928, continuity 0.020030, momentum_u 0.036343, momentum_v 0.039335, energy 0.003954, boundary 0.004266
2024-11-07 10:28:27,604 INFO: Epoch 73: loss 0.103767, continuity 0.020030, momentum_u 0.036281, momentum_v 0.039527, energy 0.003955, boundary 0.003973
2024-11-07 10:28:27,668 INFO: Epoch 74: loss 0.103825, continuity 0.020030, momentum_u 0.036126, momentum_v 0.039752, energy 0.003957, boundary 0.003960
2024-11-07 10:28:27,731 INFO: Epoch 75: loss 0.104021, continuity 0.020028, momentum_u 0.036313, momentum_v 0.039528, energy 0.003957, boundary 0.004195
2024-11-07 10:28:27,794 INFO: Epoch 76: loss 0.104029, continuity 0.020027, momentum_u 0.036326, momentum_v 0.039585, energy 0.003956, boundary 0.004135
2024-11-07 10:28:27,858 INFO: Epoch 77: loss 0.104090, continuity 0.020026, momentum_u 0.036616, momentum_v 0.039418, energy 0.003959, boundary 0.004071
2024-11-07 10:28:27,921 INFO: Epoch 78: loss 0.103535, continuity 0.020026, momentum_u 0.036219, momentum_v 0.039368, energy 0.003960, boundary 0.003962
2024-11-07 10:28:27,985 INFO: Epoch 79: loss 0.103699, continuity 0.020026, momentum_u 0.036287, momentum_v 0.039467, energy 0.003955, boundary 0.003964
2024-11-07 10:28:28,057 INFO: Epoch 80: New best model saved with Loss 0.10312477499246597
2024-11-07 10:28:28,058 INFO: Epoch 80: loss 0.103125, continuity 0.020027, momentum_u 0.036060, momentum_v 0.039268, energy 0.003953, boundary 0.003817
2024-11-07 10:28:28,122 INFO: Epoch 81: loss 0.103477, continuity 0.020029, momentum_u 0.036168, momentum_v 0.039516, energy 0.003955, boundary 0.003809
2024-11-07 10:28:28,186 INFO: Epoch 82: loss 0.103788, continuity 0.020030, momentum_u 0.036300, momentum_v 0.039442, energy 0.003956, boundary 0.004060
2024-11-07 10:28:28,249 INFO: Epoch 83: loss 0.103851, continuity 0.020031, momentum_u 0.036192, momentum_v 0.039338, energy 0.003951, boundary 0.004339
2024-11-07 10:28:28,314 INFO: Epoch 84: loss 0.103527, continuity 0.020030, momentum_u 0.036146, momentum_v 0.039446, energy 0.003954, boundary 0.003949
2024-11-07 10:28:28,377 INFO: Epoch 85: loss 0.103765, continuity 0.020029, momentum_u 0.036334, momentum_v 0.039662, energy 0.003958, boundary 0.003783
2024-11-07 10:28:28,441 INFO: Epoch 86: loss 0.103385, continuity 0.020027, momentum_u 0.036202, momentum_v 0.039253, energy 0.003952, boundary 0.003951
2024-11-07 10:28:28,504 INFO: Epoch 87: loss 0.103960, continuity 0.020026, momentum_u 0.036147, momentum_v 0.039680, energy 0.003951, boundary 0.004156
